5HT_minified_AugmentedGIFs,5HT_minified_GIFs,5HT_minified_iGIF_NPs,5HT_minified_iGIF_VRs,Cell
0.3359657061321701,0.17275029734062478,0.4321436163898644,0.40220047558129973,DRN318
0.396460777036409,0.4717920533963316,0.64636257522469,0.6207143605443936,DRN319
0.4800297598281775,0.40223455625732274,0.4808548169762187,0.0,DRN321
0.6084675352516224,0.5910219465357719,0.7898904033631287,0.7522606685056488,DRN324
0.29038412435197486,0.20828909637352322,0.6881448416757538,0.0,DRN325
0.6325133860243797,0.4614210656004833,0.5657485444206487,0.6712514337697266,DRN327
0.3582554139357198,0.34329241097463364,0.5477999848288772,0.0,DRN384
0.35884080869881024,0.26708055826260313,0.38479826523247546,0.4951855502690994,DRN386
